Date/Time,Energy Produced (Wh),Energy Consumed (Wh),Exported to Grid (Wh),Imported from Grid (Wh)
2018-10-05 08:45:00 -0500,16,11,5,0
2018-10-05 09:00:00 -0500,23,4,19,0
2018-10-05 09:15:00 -0500,48,14,34,0
2018-10-05 09:30:00 -0500,49,0,49,0
2018-10-05 09:45:00 -0500,65,0,65,0
2018-10-05 10:00:00 -0500,86,0,86,0
2018-10-05 10:15:00 -0500,103,1,102,0
2018-10-05 10:30:00 -0500,92,1,91,0
2018-10-05 10:45:00 -0500,110,38,72,0
2018-10-05 11:00:00 -0500,99,24,75,0
2018-10-05 11:15:00 -0500,84,0,84,0
2018-10-05 11:30:00 -0500,81,0,81,0
2018-10-05 11:45:00 -0500,100,0,100,0
2018-10-05 12:00:00 -0500,97,0,97,0
2018-10-05 12:15:00 -0500,104,0,104,0
2018-10-05 12:30:00 -0500,119,0,119,0
2018-10-05 12:45:00 -0500,97,0,97,0
2018-10-05 13:00:00 -0500,81,0,81,0
2018-10-05 13:15:00 -0500,77,1,76,0
2018-10-05 13:30:00 -0500,69,0,69,0
2018-10-05 13:45:00 -0500,74,0,74,0
2018-10-05 14:00:00 -0500,76,0,76,0
2018-10-05 14:15:00 -0500,89,0,89,0
2018-10-05 14:30:00 -0500,73,0,73,0
2018-10-05 14:45:00 -0500,49,2,47,0
2018-10-05 15:00:00 -0500,52,10,42,0
2018-10-05 15:15:00 -0500,40,46,0,6
2018-10-05 15:30:00 -0500,36,69,0,33
2018-10-05 15:45:00 -0500,26,4,22,0
2018-10-05 16:00:00 -0500,31,40,0,9
2018-10-05 16:15:00 -0500,28,25,3,0
2018-10-05 16:30:00 -0500,26,39,0,13
2018-10-05 16:45:00 -0500,15,31,0,16
2018-10-05 17:00:00 -0500,9,37,0,28
2018-10-05 17:15:00 -0500,11,36,0,25
2018-10-05 17:30:00 -0500,20,60,0,40
2018-10-05 17:45:00 -0500,7,46,0,39
2018-10-05 18:00:00 -0500,0,27,0,27
2018-10-05 18:15:00 -0500,0,22,0,22
2018-10-05 18:30:00 -0500,0,43,0,43
2018-10-05 18:45:00 -0500,0,25,0,25
2018-10-05 19:00:00 -0500,0,24,0,24
2018-10-05 19:15:00 -0500,0,48,0,48
2018-10-05 19:30:00 -0500,0,73,0,73
2018-10-05 19:45:00 -0500,0,120,0,120
2018-10-05 20:00:00 -0500,0,55,0,55
2018-10-05 20:15:00 -0500,0,38,0,38
2018-10-05 20:30:00 -0500,0,33,0,33
2018-10-05 20:45:00 -0500,0,41,0,41
2018-10-05 21:00:00 -0500,0,28,0,28
2018-10-05 21:15:00 -0500,0,29,0,29
2018-10-05 21:30:00 -0500,0,47,0,47
2018-10-05 21:45:00 -0500,0,56,0,56
2018-10-05 22:00:00 -0500,0,61,0,61
2018-10-05 22:15:00 -0500,0,45,0,45
2018-10-05 22:30:00 -0500,0,62,0,62
2018-10-05 22:45:00 -0500,0,48,0,48
2018-10-05 23:00:00 -0500,0,44,0,44
2018-10-05 23:15:00 -0500,0,45,0,45
2018-10-05 23:30:00 -0500,0,41,0,41
2018-10-05 23:45:00 -0500,0,70,0,70
2018-10-06 00:00:00 -0500,0,149,0,149
2018-10-06 00:15:00 -0500,0,57,0,57
2018-10-06 00:30:00 -0500,0,24,0,24
2018-10-06 00:45:00 -0500,0,46,0,46
2018-10-06 01:00:00 -0500,0,26,0,26
2018-10-06 01:15:00 -0500,0,46,0,46
2018-10-06 01:30:00 -0500,0,28,0,28
2018-10-06 01:45:00 -0500,0,24,0,24
2018-10-06 02:00:00 -0500,0,25,0,25
2018-10-06 02:15:00 -0500,0,38,0,38
2018-10-06 02:30:00 -0500,0,34,0,34
2018-10-06 02:45:00 -0500,0,54,0,54
2018-10-06 03:00:00 -0500,0,48,0,48
2018-10-06 03:15:00 -0500,0,47,0,47
2018-10-06 03:30:00 -0500,0,44,0,44
2018-10-06 03:45:00 -0500,0,90,0,90
2018-10-06 04:00:00 -0500,0,146,0,146
2018-10-06 04:15:00 -0500,0,161,0,161
2018-10-06 04:30:00 -0500,0,146,0,146
2018-10-06 04:45:00 -0500,0,109,0,109
